	mass A		
t	x	y	
0.000	537.0	-651.0
0.033	537.0	-651.0
0.067	537.0	-651.0
0.100	537.0	-651.0
0.133	539.0	-656.0
0.167	539.0	-656.0
0.200	539.0	-656.0
0.233	539.0	-656.0
0.267	539.0	-656.0
0.300	539.0	-656.0
0.333	539.0	-656.0
0.367	539.0	-656.0
0.400	539.0	-656.0
0.433	539.0	-656.0
0.467	540.0	-658.0
0.500	539.0	-658.0
0.533	539.0	-658.0
0.567	539.0	-658.0
0.600	539.0	-656.0
0.633	539.0	-656.0
0.667	539.0	-656.0
0.700	539.0	-656.0
0.733	539.0	-656.0
0.767	538.0	-653.0
0.800	538.0	-648.0
0.833	538.0	-648.0
0.867	537.0	-649.0
0.900	534.0	-646.0
0.933	534.0	-646.0
0.967	534.0	-646.0
1.000	534.0	-646.0
1.033	532.0	-647.0
1.067	535.0	-634.0
1.100	538.0	-633.0
1.133	539.0	-635.0
1.167	542.0	-629.0
1.200	551.0	-624.0
1.233	542.0	-627.0
1.267	542.0	-630.0
1.300	550.0	-621.0
1.333	553.0	-620.0
1.367	552.0	-619.0
1.400	551.0	-621.0
1.433	562.0	-613.0
1.467	562.0	-614.0
1.500	562.0	-614.0
1.533	575.0	-607.0
1.567	575.0	-607.0
1.600	575.0	-608.0
1.633	589.0	-601.0
1.667	593.0	-601.0
1.700	608.0	-599.0
1.733	602.0	-598.0
1.767	607.0	-596.0
1.800	607.0	-597.0
1.833	608.0	-597.0
1.867	608.0	-597.0
1.900	623.0	-596.0
1.933	637.0	-592.0
1.967	637.0	-593.0
2.000	635.0	-594.0
2.033	653.0	-592.0
2.067	654.0	-592.0
2.100	652.0	-593.0
2.133	654.0	-591.0
2.167	667.0	-588.0
2.200	671.0	-590.0
2.233	671.0	-590.0
2.267	682.0	-590.0
2.300	685.0	-588.0
2.333	684.0	-590.0
2.367	699.0	-588.0
2.400	703.0	-588.0
2.433	699.0	-590.0
2.467	718.0	-588.0
2.500	716.0	-593.0
2.533	718.0	-594.0
2.567	714.0	-592.0
2.600	714.0	-593.0
2.633	728.0	-590.0
2.667	730.0	-591.0
2.700	746.0	-596.0
2.733	749.0	-592.0
2.767	752.0	-593.0
2.800	749.0	-596.0
2.833	747.0	-595.0
2.867	761.0	-595.0
2.900	764.0	-596.0
2.933	765.0	-597.0
2.967	782.0	-600.0
3.000	782.0	-602.0
3.033	786.0	-602.0
3.067	780.0	-601.0
3.100	797.0	-604.0
3.133	797.0	-604.0
3.167	799.0	-604.0
3.200	818.0	-613.0
3.233	820.0	-612.0
3.267	822.0	-612.0
3.300	816.0	-613.0
3.333	839.0	-618.0
3.367	843.0	-619.0
3.400	843.0	-620.0
3.433	843.0	-621.0
3.467	871.0	-623.0
3.500	871.0	-624.0
3.533	870.0	-625.0
3.567	870.0	-627.0
3.600	871.0	-624.0
3.633	897.0	-625.0
3.667	899.0	-625.0
3.700	898.0	-625.0
3.733	942.0	-619.0
3.767	936.0	-620.0
3.800	936.0	-620.0
3.833	936.0	-620.0
3.867	961.0	-601.0
3.900	961.0	-601.0
3.933	961.0	-601.0
3.967	968.0	-588.0
4.000	969.0	-586.0
4.033	969.0	-586.0
4.067	970.0	-585.0
4.100	971.0	-581.0
4.133	978.0	-567.0
4.167	978.0	-567.0
4.200	978.0	-567.0
4.233	978.0	-567.0
4.267	974.0	-547.0
4.300	974.0	-547.0
4.333	974.0	-547.0
4.367	974.0	-547.0
4.400	971.0	-534.0
4.433	972.0	-533.0
4.467	972.0	-533.0
4.500	972.0	-533.0
4.533	970.0	-523.0
4.567	970.0	-523.0
4.600	970.0	-523.0
4.633	970.0	-522.0
4.667	966.0	-507.0
4.700	966.0	-507.0
4.733	966.0	-507.0
4.767	966.0	-507.0
4.800	966.0	-507.0
4.833	961.0	-494.0
4.867	961.0	-494.0
4.900	961.0	-494.0
4.933	961.0	-494.0
4.967	961.0	-494.0
